district,bedrooms,bathrooms,price_vnd,area_m2,posting_year,posting_month,posting_quarter,month_sin,month_cos,days_since_posted,half_year,price_per_m2
Thanh Xuân,0,0,3.1,75.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,912,1,41333333.333333336
Đống Đa,0,0,1.7,52.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,135,1,32692307.692307692
Nam Từ Liêm,0,0,4.0,58.0,2024,11,4,-0.5000000000000004,0.8660254037844384,399,1,68965517.2413793
Nam Từ Liêm,0,0,9.7,119.0,2023,10,4,-0.8660254037844386,0.5000000000000001,797,1,81512605.0420168
Hoàn Kiếm,0,0,2.8,37.0,2024,9,3,-1.0,-1.8369701987210297e-16,464,1,75675675.67567568
Hai Bà Trưng,0,0,6.0,30.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,490,1,200000000.0
Hà Đông,0,0,11.8,50.0,2024,12,4,-2.4492935982947064e-16,1.0,383,1,236000000.0
Ba Đình,0,0,22.6,72.0,2023,10,4,-0.8660254037844386,0.5000000000000001,814,1,313888888.8888889
Nam Từ Liêm,0,0,10.0,89.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,129,1,112359550.56179775
Thạch Thất,0,0,2.0,68.0,2025,1,1,0.49999999999999994,0.8660254037844387,343,0,29411764.70588235
Hai Bà Trưng,0,0,86.1,140.0,2024,1,1,0.49999999999999994,0.8660254037844387,712,0,615000000.0
Hoàng Mai,0,0,2.3,56.0,2023,4,2,0.8660254037844387,-0.4999999999999998,981,0,41071428.571428575
Hoàng Mai,0,0,2.3,56.0,2023,9,3,-1.0,-1.8369701987210297e-16,827,1,41071428.571428575
Hà Đông,0,0,3.9,33.0,2024,12,4,-2.4492935982947064e-16,1.0,368,1,118181818.18181819
Nam Từ Liêm,0,0,5.8,85.0,2025,6,2,1.2246467991473532e-16,-1.0,193,0,68235294.11764705
Cầu Giấy,0,0,36.0,102.0,2025,4,2,0.8660254037844387,-0.4999999999999998,267,0,352941176.4705882
Hà Đông,0,0,11.4,48.0,2024,1,1,0.49999999999999994,0.8660254037844387,705,0,237500000.0
Tây Hồ,0,0,17.9,60.0,2025,6,2,1.2246467991473532e-16,-1.0,186,0,298333333.3333333
Đống Đa,0,0,1.9,52.0,2023,11,4,-0.5000000000000004,0.8660254037844384,764,1,36538461.538461536
Tây Hồ,0,0,11.2,50.0,2024,10,4,-0.8660254037844386,0.5000000000000001,450,1,224000000.0
Sơn Tây,0,0,2.6,65.0,2025,4,2,0.8660254037844387,-0.4999999999999998,261,0,40000000.0
Ba Đình,0,0,56.8,188.0,2024,3,1,1.0,6.123233995736766e-17,662,0,302127659.5744681
Cầu Giấy,0,0,9.2,117.0,2023,12,4,-2.4492935982947064e-16,1.0,758,1,78632478.63247864
Hà Đông,0,0,10.1,52.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,176,1,194230769.23076922
Nam Từ Liêm,0,0,4.1,47.0,2025,10,4,-0.8660254037844386,0.5000000000000001,70,1,87234042.55319148
Hoàng Mai,0,0,3.3,25.0,2024,12,4,-2.4492935982947064e-16,1.0,379,1,132000000.0
Đống Đa,0,0,6.1,47.0,2025,9,3,-1.0,-1.8369701987210297e-16,93,1,129787234.04255319
Hoàng Mai,0,0,2.7,25.0,2023,10,4,-0.8660254037844386,0.5000000000000001,815,1,108000000.0
Đống Đa,0,0,5.8,47.0,2025,2,1,0.8660254037844386,0.5000000000000001,315,0,123404255.31914894
Hà Đông,0,0,9.2,50.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,137,1,184000000.0
Nam Từ Liêm,0,0,11.0,119.0,2023,5,2,0.49999999999999994,-0.8660254037844387,962,0,92436974.78991596
Bắc Từ Liêm,0,0,7.7,55.0,2023,10,4,-0.8660254037844386,0.5000000000000001,816,1,140000000.0
Hà Đông,0,0,7.1,33.0,2023,11,4,-0.5000000000000004,0.8660254037844384,767,1,215151515.15151516
Thanh Xuân,0,0,8.6,103.0,2025,5,2,0.49999999999999994,-0.8660254037844387,229,0,83495145.63106796
Tây Hồ,0,0,46.1,98.0,2023,4,2,0.8660254037844387,-0.4999999999999998,977,0,470408163.2653061
Cầu Giấy,0,0,16.2,48.0,2024,5,2,0.49999999999999994,-0.8660254037844387,599,0,337500000.0
Hà Đông,0,0,8.6,75.0,2024,10,4,-0.8660254037844386,0.5000000000000001,429,1,114666666.66666667
Thanh Xuân,0,0,15.0,35.0,2023,5,2,0.49999999999999994,-0.8660254037844387,961,0,428571428.5714286
Cầu Giấy,0,0,5.4,41.0,2023,12,4,-2.4492935982947064e-16,1.0,733,1,131707317.07317074
Nam Từ Liêm,0,0,7.8,41.0,2023,5,2,0.49999999999999994,-0.8660254037844387,961,0,190243902.4390244
Ba Đình,0,0,7.5,35.0,2025,11,4,-0.5000000000000004,0.8660254037844384,44,1,214285714.2857143
Nam Từ Liêm,0,0,6.9,35.0,2025,6,2,1.2246467991473532e-16,-1.0,188,0,197142857.14285713
Hai Bà Trưng,0,0,32.4,94.0,2024,6,2,1.2246467991473532e-16,-1.0,562,0,344680851.0638298
Nam Từ Liêm,0,0,10.0,50.0,2023,10,4,-0.8660254037844386,0.5000000000000001,822,1,200000000.0
Hoàng Mai,0,0,18.1,55.0,2025,10,4,-0.8660254037844386,0.5000000000000001,67,1,329090909.09090906
Cầu Giấy,0,0,5.9,77.0,2024,9,3,-1.0,-1.8369701987210297e-16,457,1,76623376.62337662
Long Biên,0,0,13.3,66.0,2025,11,4,-0.5000000000000004,0.8660254037844384,58,1,201515151.5151515
Long Biên,0,0,5.0,94.0,2023,1,1,0.49999999999999994,0.8660254037844387,1089,0,53191489.36170213
Long Biên,0,0,6.8,94.0,2025,10,4,-0.8660254037844386,0.5000000000000001,63,1,72340425.53191489
Long Biên,0,0,15.0,90.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,872,1,166666666.66666666
Hà Đông,0,0,5.8,100.0,2024,10,4,-0.8660254037844386,0.5000000000000001,451,1,58000000.0
Long Biên,0,0,6.3,35.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,132,1,180000000.0
Đống Đa,0,0,19.9,90.0,2025,12,4,-2.4492935982947064e-16,1.0,19,1,221111111.1111111
Long Biên,0,0,7.9,50.0,2024,12,4,-2.4492935982947064e-16,1.0,366,1,158000000.0
Ba Đình,0,0,9.7,103.0,2023,4,2,0.8660254037844387,-0.4999999999999998,979,0,94174757.2815534
Hoàng Mai,0,0,3.9,67.0,2025,12,4,-2.4492935982947064e-16,1.0,21,1,58208955.2238806
Đống Đa,0,0,12.0,40.0,2024,4,2,0.8660254037844387,-0.4999999999999998,622,0,300000000.0
Đống Đa,0,0,17.4,90.0,2023,11,4,-0.5000000000000004,0.8660254037844384,770,1,193333333.33333334
Long Biên,0,0,7.6,50.0,2024,9,3,-1.0,-1.8369701987210297e-16,462,1,152000000.0
Ba Đình,0,0,10.5,103.0,2023,12,4,-2.4492935982947064e-16,1.0,757,1,101941747.57281554
Hoàng Mai,0,0,2.9,67.0,2023,5,2,0.49999999999999994,-0.8660254037844387,965,0,43283582.08955224
Đống Đa,0,0,9.7,40.0,2023,1,1,0.49999999999999994,0.8660254037844387,1093,0,242500000.0
Long Biên,0,0,29.1,120.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,157,1,242500000.0
Thanh Xuân,0,0,6.8,86.0,2024,10,4,-0.8660254037844386,0.5000000000000001,449,1,79069767.44186047
Thanh Xuân,0,0,5.5,35.0,2023,11,4,-0.5000000000000004,0.8660254037844384,770,1,157142857.14285713
Bắc Từ Liêm,0,0,11.9,78.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,884,1,152564102.56410256
Hai Bà Trưng,0,0,11.3,38.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,879,1,297368421.05263156
Sơn Tây,0,0,1.5,65.0,2023,11,4,-0.5000000000000004,0.8660254037844384,771,1,23076923.076923076
Thanh Trì,0,0,2.2,70.0,2025,6,2,1.2246467991473532e-16,-1.0,205,0,31428571.42857143
Nam Từ Liêm,0,0,7.6,124.0,2025,10,4,-0.8660254037844386,0.5000000000000001,90,1,61290322.58064516
Thanh Xuân,0,0,17.0,39.0,2025,11,4,-0.5000000000000004,0.8660254037844384,34,1,435897435.8974359
Long Biên,0,0,11.8,62.0,2023,10,4,-0.8660254037844386,0.5000000000000001,815,1,190322580.6451613
Hoàng Mai,0,0,3.2,25.0,2025,9,3,-1.0,-1.8369701987210297e-16,113,1,128000000.0
Ba Đình,0,0,12.7,75.0,2023,12,4,-2.4492935982947064e-16,1.0,739,1,169333333.33333334
Hoàng Mai,0,0,2.6,25.0,2023,6,2,1.2246467991473532e-16,-1.0,934,0,104000000.0
Ba Đình,0,0,14.7,75.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,123,1,196000000.0
Bắc Từ Liêm,0,0,2.0,50.0,2024,11,4,-0.5000000000000004,0.8660254037844384,398,1,40000000.0
Cầu Giấy,0,0,8.1,160.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,879,1,50625000.0
Cầu Giấy,0,0,7.6,87.0,2024,5,2,0.49999999999999994,-0.8660254037844387,596,0,87356321.83908045
Đống Đa,0,0,8.7,40.0,2023,11,4,-0.5000000000000004,0.8660254037844384,770,1,217500000.0
Đống Đa,0,0,10.9,151.0,2025,4,2,0.8660254037844387,-0.4999999999999998,272,0,72185430.46357615
Nam Từ Liêm,0,0,5.6,104.0,2024,6,2,1.2246467991473532e-16,-1.0,569,0,53846153.84615385
Đống Đa,0,0,24.8,59.0,2025,12,4,-2.4492935982947064e-16,1.0,23,1,420338983.0508475
Đông Anh,0,0,13.9,100.0,2023,4,2,0.8660254037844387,-0.4999999999999998,1004,0,139000000.0
Thanh Trì,0,0,6.0,30.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,537,1,200000000.0
Đống Đa,0,0,17.4,81.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,515,1,214814814.8148148
Long Biên,0,0,28.0,55.0,2023,12,4,-2.4492935982947064e-16,1.0,748,1,509090909.09090906
Thanh Trì,0,0,5.3,30.0,2025,3,1,1.0,6.123233995736766e-17,283,0,176666666.66666666
Hoàng Mai,0,0,7.7,36.0,2025,9,3,-1.0,-1.8369701987210297e-16,119,1,213888888.8888889
Thanh Xuân,0,0,3.6,70.0,2025,10,4,-0.8660254037844386,0.5000000000000001,62,1,51428571.428571425
Cầu Giấy,0,0,10.1,56.0,2024,9,3,-1.0,-1.8369701987210297e-16,469,1,180357142.85714287
Thanh Trì,0,0,5.6,30.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,168,1,186666666.66666666
Hoàng Mai,0,0,6.9,36.0,2023,12,4,-2.4492935982947064e-16,1.0,757,1,191666666.66666666
Thanh Xuân,0,0,3.1,70.0,2024,4,2,0.8660254037844387,-0.4999999999999998,634,0,44285714.28571428
Cầu Giấy,0,0,9.7,56.0,2023,11,4,-0.5000000000000004,0.8660254037844384,771,1,173214285.7142857
Hoàng Mai,0,0,4.6,67.0,2025,11,4,-0.5000000000000004,0.8660254037844384,44,1,68656716.41791044
Bắc Từ Liêm,0,0,4.6,76.0,2023,12,4,-2.4492935982947064e-16,1.0,751,1,60526315.78947368
Long Biên,0,0,17.1,212.0,2023,5,2,0.49999999999999994,-0.8660254037844387,952,0,80660377.35849057
Ba Đình,0,0,29.8,62.0,2023,4,2,0.8660254037844387,-0.4999999999999998,1001,0,480645161.2903226
Cầu Giấy,0,0,7.6,21.0,2023,6,2,1.2246467991473532e-16,-1.0,937,0,361904761.9047619
Thanh Xuân,0,0,2.5,55.0,2023,9,3,-1.0,-1.8369701987210297e-16,826,1,45454545.45454545
Đống Đa,0,0,12.1,85.0,2024,6,2,1.2246467991473532e-16,-1.0,556,0,142352941.17647058
Gia Lâm,0,0,3.6,70.0,2024,5,2,0.49999999999999994,-0.8660254037844387,592,0,51428571.428571425
Thanh Xuân,0,0,8.3,31.0,2025,4,2,0.8660254037844387,-0.4999999999999998,269,0,267741935.483871
Cầu Giấy,0,0,14.1,163.0,2024,5,2,0.49999999999999994,-0.8660254037844387,600,0,86503067.48466258
Thanh Xuân,0,0,62.6,100.0,2023,12,4,-2.4492935982947064e-16,1.0,735,1,626000000.0
Thanh Xuân,0,0,3.2,100.0,2023,12,4,-2.4492935982947064e-16,1.0,748,1,32000000.0
Thanh Xuân,0,0,71.1,100.0,2025,5,2,0.49999999999999994,-0.8660254037844387,227,0,711000000.0
Thanh Xuân,0,0,3.0,100.0,2023,3,1,1.0,6.123233995736766e-17,1007,0,30000000.0
Ba Đình,0,0,12.2,45.0,2023,1,1,0.49999999999999994,0.8660254037844387,1074,0,271111111.1111111
Hà Đông,0,0,44.3,198.0,2025,6,2,1.2246467991473532e-16,-1.0,202,0,223737373.73737374
Hoàng Mai,0,0,18.0,56.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,542,1,321428571.4285714
Hoàng Mai,0,0,6.2,86.0,2023,10,4,-0.8660254037844386,0.5000000000000001,812,1,72093023.25581396
Gia Lâm,0,0,4.3,80.0,2025,10,4,-0.8660254037844386,0.5000000000000001,68,1,53750000.0
Đống Đa,0,0,35.3,60.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,134,1,588333333.3333334
Hoài Đức,0,0,45.4,200.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,498,1,227000000.0
Long Biên,0,0,24.9,90.0,2025,11,4,-0.5000000000000004,0.8660254037844384,34,1,276666666.6666667
Hoàng Mai,0,0,6.7,40.0,2023,9,3,-1.0,-1.8369701987210297e-16,830,1,167500000.0
Đông Anh,0,0,3.9,50.0,2023,9,3,-1.0,-1.8369701987210297e-16,846,1,78000000.0
Tây Hồ,0,0,31.0,55.0,2023,9,3,-1.0,-1.8369701987210297e-16,831,1,563636363.6363636
Hà Đông,0,0,3.5,75.0,2024,12,4,-2.4492935982947064e-16,1.0,368,1,46666666.666666664
Hà Đông,0,0,3.2,65.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,507,1,49230769.23076923
Thanh Xuân,0,0,59.0,80.0,2025,10,4,-0.8660254037844386,0.5000000000000001,80,1,737500000.0
Long Biên,0,0,7.9,38.0,2025,9,3,-1.0,-1.8369701987210297e-16,92,1,207894736.84210527
Hoàng Mai,0,0,14.5,65.0,2024,2,1,0.8660254037844386,0.5000000000000001,684,0,223076923.07692307
Long Biên,0,0,5.8,50.0,2024,11,4,-0.5000000000000004,0.8660254037844384,411,1,116000000.0
Hoàng Mai,0,0,11.8,50.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,884,1,236000000.0
Hoài Đức,0,0,6.4,52.0,2025,11,4,-0.5000000000000004,0.8660254037844384,39,1,123076923.07692307
Nam Từ Liêm,0,0,4.7,80.0,2023,6,2,1.2246467991473532e-16,-1.0,924,0,58750000.0
Long Biên,0,0,5.9,34.0,2023,5,2,0.49999999999999994,-0.8660254037844387,966,0,173529411.7647059
Cầu Giấy,0,0,7.2,77.0,2025,10,4,-0.8660254037844386,0.5000000000000001,87,1,93506493.50649351
Cầu Giấy,0,0,6.4,98.0,2023,9,3,-1.0,-1.8369701987210297e-16,850,1,65306122.448979594
Hai Bà Trưng,0,0,26.5,70.0,2024,4,2,0.8660254037844387,-0.4999999999999998,612,0,378571428.5714286
Cầu Giấy,0,0,7.8,38.0,2024,6,2,1.2246467991473532e-16,-1.0,574,0,205263157.89473686
Nam Từ Liêm,0,0,13.5,266.0,2024,10,4,-0.8660254037844386,0.5000000000000001,427,1,50751879.69924812
Cầu Giấy,0,0,7.4,38.0,2023,10,4,-0.8660254037844386,0.5000000000000001,819,1,194736842.10526314
Nam Từ Liêm,0,0,13.6,266.0,2025,10,4,-0.8660254037844386,0.5000000000000001,69,1,51127819.54887218
Thanh Xuân,0,0,58.6,80.0,2025,5,2,0.49999999999999994,-0.8660254037844387,219,0,732500000.0
Sóc Sơn,0,0,2.1,48.0,2023,2,1,0.8660254037844386,0.5000000000000001,1062,0,43750000.0
Cầu Giấy,0,0,42.4,100.0,2023,12,4,-2.4492935982947064e-16,1.0,740,1,424000000.0
Nam Từ Liêm,0,0,7.2,73.0,2024,11,4,-0.5000000000000004,0.8660254037844384,404,1,98630136.98630136
Hà Đông,0,0,5.2,43.0,2023,11,4,-0.5000000000000004,0.8660254037844384,779,1,120930232.55813953
Tây Hồ,0,0,26.9,91.0,2025,10,4,-0.8660254037844386,0.5000000000000001,87,1,295604395.6043956
Nam Từ Liêm,0,0,5.8,101.0,2024,11,4,-0.5000000000000004,0.8660254037844384,399,1,57425742.574257426
Hoàng Mai,0,0,9.5,63.0,2023,4,2,0.8660254037844387,-0.4999999999999998,982,0,150793650.7936508
Tây Hồ,0,0,16.7,63.0,2025,10,4,-0.8660254037844386,0.5000000000000001,88,1,265079365.07936507
Hai Bà Trưng,0,0,9.8,38.0,2025,11,4,-0.5000000000000004,0.8660254037844384,47,1,257894736.84210527
Ba Đình,0,0,3.2,56.0,2023,5,2,0.49999999999999994,-0.8660254037844387,975,0,57142857.14285714
Quốc Oai,0,0,5.1,439.0,2024,9,3,-1.0,-1.8369701987210297e-16,486,1,11617312.072892938
Hoài Đức,0,0,6.4,48.0,2023,12,4,-2.4492935982947064e-16,1.0,757,1,133333333.33333333
Long Biên,0,0,6.3,46.0,2024,3,1,1.0,6.123233995736766e-17,642,0,136956521.73913044
Thanh Xuân,0,0,15.3,162.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,863,1,94444444.44444445
Tây Hồ,0,0,22.3,115.0,2024,10,4,-0.8660254037844386,0.5000000000000001,445,1,193913043.47826087
Hà Đông,0,0,9.2,57.0,2025,11,4,-0.5000000000000004,0.8660254037844384,47,1,161403508.77192983
Hà Đông,0,0,8.3,57.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,515,1,145614035.08771932
Đống Đa,0,0,49.2,178.0,2023,5,2,0.49999999999999994,-0.8660254037844387,969,0,276404494.3820225
Thanh Xuân,0,0,8.2,124.0,2024,11,4,-0.5000000000000004,0.8660254037844384,410,1,66129032.25806451
Sóc Sơn,0,0,3.0,104.0,2023,12,4,-2.4492935982947064e-16,1.0,731,1,28846153.846153848
Nam Từ Liêm,0,0,6.2,73.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,138,1,84931506.84931506
Hoàng Mai,0,0,8.8,40.0,2024,5,2,0.49999999999999994,-0.8660254037844387,591,0,220000000.0
Bắc Từ Liêm,0,0,7.4,104.0,2023,9,3,-1.0,-1.8369701987210297e-16,850,1,71153846.15384616
Hoàng Mai,0,0,1.7,20.0,2023,9,3,-1.0,-1.8369701987210297e-16,852,1,85000000.0
Thanh Xuân,0,0,10.8,97.0,2025,5,2,0.49999999999999994,-0.8660254037844387,233,0,111340206.185567
Bắc Từ Liêm,0,0,5.1,38.0,2023,11,4,-0.5000000000000004,0.8660254037844384,787,1,134210526.31578948
Cầu Giấy,0,0,15.2,42.0,2023,9,3,-1.0,-1.8369701987210297e-16,838,1,361904761.9047619
Thanh Xuân,0,0,10.5,105.0,2023,12,4,-2.4492935982947064e-16,1.0,744,1,100000000.0
Đông Anh,0,0,9.5,70.0,2024,6,2,1.2246467991473532e-16,-1.0,554,0,135714285.7142857
Bắc Từ Liêm,0,0,30.9,120.0,2025,11,4,-0.5000000000000004,0.8660254037844384,59,1,257500000.0
Tây Hồ,0,0,26.0,78.0,2025,10,4,-0.8660254037844386,0.5000000000000001,68,1,333333333.3333333
Tây Hồ,0,0,8.4,40.0,2023,9,3,-1.0,-1.8369701987210297e-16,837,1,210000000.0
Bắc Từ Liêm,0,0,5.3,31.0,2024,1,1,0.49999999999999994,0.8660254037844387,700,0,170967741.93548387
Đống Đa,0,0,11.6,57.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,894,1,203508771.92982456
Bắc Từ Liêm,0,0,10.9,80.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,508,1,136250000.0
Bắc Từ Liêm,0,0,10.7,80.0,2024,6,2,1.2246467991473532e-16,-1.0,560,0,133750000.0
Hà Đông,0,0,3.4,56.0,2025,9,3,-1.0,-1.8369701987210297e-16,95,1,60714285.71428572
Hà Đông,0,0,3.7,70.0,2025,10,4,-0.8660254037844386,0.5000000000000001,70,1,52857142.85714286
Bắc Từ Liêm,0,0,6.7,40.0,2024,3,1,1.0,6.123233995736766e-17,655,0,167500000.0
Thanh Trì,0,0,2.8,60.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,527,1,46666666.666666664
Bắc Từ Liêm,0,0,8.0,35.0,2025,6,2,1.2246467991473532e-16,-1.0,189,0,228571428.57142857
Bắc Từ Liêm,0,0,7.1,33.0,2023,12,4,-2.4492935982947064e-16,1.0,745,1,215151515.15151516
Cầu Giấy,0,0,19.9,55.0,2024,5,2,0.49999999999999994,-0.8660254037844387,605,0,361818181.8181818
Nam Từ Liêm,0,0,12.6,42.0,2023,10,4,-0.8660254037844386,0.5000000000000001,817,1,300000000.0
Tây Hồ,0,0,21.0,155.0,2023,9,3,-1.0,-1.8369701987210297e-16,844,1,135483870.96774194
Ba Đình,0,0,4.2,70.0,2023,3,1,1.0,6.123233995736766e-17,1028,0,60000000.0
Ba Đình,0,0,9.7,45.0,2023,11,4,-0.5000000000000004,0.8660254037844384,789,1,215555555.55555555
Ba Đình,0,0,8.3,40.0,2023,3,1,1.0,6.123233995736766e-17,1007,0,207500000.00000003
Thanh Xuân,0,0,12.9,40.0,2023,10,4,-0.8660254037844386,0.5000000000000001,816,1,322500000.0
Ba Đình,0,0,5.3,70.0,2025,6,2,1.2246467991473532e-16,-1.0,194,0,75714285.71428572
Ba Đình,0,0,5.0,70.0,2024,4,2,0.8660254037844387,-0.4999999999999998,612,0,71428571.42857143
Nam Từ Liêm,0,0,14.2,30.0,2023,9,3,-1.0,-1.8369701987210297e-16,829,1,473333333.3333333
Long Biên,0,0,5.5,72.0,2023,11,4,-0.5000000000000004,0.8660254037844384,766,1,76388888.8888889
Hai Bà Trưng,0,0,3.2,65.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,871,1,49230769.23076923
Chương Mỹ,0,0,3.0,32.0,2024,3,1,1.0,6.123233995736766e-17,661,0,93750000.0
Tây Hồ,0,0,13.6,100.0,2025,10,4,-0.8660254037844386,0.5000000000000001,86,1,136000000.0
Thường Tín,0,0,1.7,47.0,2024,11,4,-0.5000000000000004,0.8660254037844384,414,1,36170212.765957445
Long Biên,0,0,8.6,46.0,2024,4,2,0.8660254037844387,-0.4999999999999998,617,0,186956521.73913044
Ba Đình,0,0,10.8,45.0,2025,10,4,-0.8660254037844386,0.5000000000000001,66,1,240000000.0
Ba Đình,0,0,21.3,34.0,2023,3,1,1.0,6.123233995736766e-17,1013,0,626470588.2352941
Cầu Giấy,0,0,4.7,80.0,2023,9,3,-1.0,-1.8369701987210297e-16,834,1,58750000.0
Long Biên,0,0,5.7,33.0,2024,11,4,-0.5000000000000004,0.8660254037844384,414,1,172727272.72727272
Long Biên,0,0,0.16,87.0,2023,3,1,1.0,6.123233995736766e-17,1026,0,1839080.4597701149
Thanh Xuân,0,0,20.2,51.0,2024,12,4,-2.4492935982947064e-16,1.0,388,1,396078431.372549
Hoàn Kiếm,0,0,7.2,75.0,2025,1,1,0.49999999999999994,0.8660254037844387,336,0,96000000.0
Long Biên,0,0,5.2,34.0,2024,11,4,-0.5000000000000004,0.8660254037844384,396,1,152941176.47058824
Nam Từ Liêm,0,0,8.6,153.0,2023,12,4,-2.4492935982947064e-16,1.0,745,1,56209150.32679739
Ba Đình,0,0,7.4,61.0,2023,5,2,0.49999999999999994,-0.8660254037844387,957,0,121311475.40983607
Đống Đa,0,0,60.8,133.0,2024,5,2,0.49999999999999994,-0.8660254037844387,599,0,457142857.14285713
Hoàng Mai,0,0,14.6,65.0,2025,11,4,-0.5000000000000004,0.8660254037844384,55,1,224615384.6153846
Thanh Xuân,0,0,30.8,165.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,544,1,186666666.66666666
Nam Từ Liêm,0,0,4.5,70.0,2023,12,4,-2.4492935982947064e-16,1.0,747,1,64285714.28571428
Long Biên,0,0,15.8,48.0,2025,5,2,0.49999999999999994,-0.8660254037844387,236,0,329166666.6666667
Hai Bà Trưng,0,0,7.2,45.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,521,1,160000000.0
Cầu Giấy,0,0,3.8,53.0,2023,12,4,-2.4492935982947064e-16,1.0,753,1,71698113.20754717
Long Biên,0,0,11.2,58.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,183,1,193103448.27586207
Đống Đa,0,0,17.8,41.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,126,1,434146341.4634146
Bắc Từ Liêm,0,0,10.4,53.0,2024,12,4,-2.4492935982947064e-16,1.0,371,1,196226415.0943396
Thanh Xuân,0,0,4.3,30.0,2023,3,1,1.0,6.123233995736766e-17,1015,0,143333333.33333334
Nam Từ Liêm,0,0,6.4,134.0,2024,10,4,-0.8660254037844386,0.5000000000000001,454,1,47761194.02985074
Nam Từ Liêm,0,0,5.1,57.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,907,1,89473684.21052632
Tây Hồ,0,0,10.0,40.0,2023,10,4,-0.8660254037844386,0.5000000000000001,818,1,250000000.0
Tây Hồ,0,0,9.9,40.0,2025,9,3,-1.0,-1.8369701987210297e-16,112,1,247500000.0
Nam Từ Liêm,0,0,10.7,144.0,2023,2,1,0.8660254037844386,0.5000000000000001,1061,0,74305555.55555555
Nam Từ Liêm,0,0,5.7,57.0,2025,4,2,0.8660254037844387,-0.4999999999999998,252,0,100000000.0
Tây Hồ,0,0,10.4,40.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,545,1,260000000.0
Tây Hồ,0,0,9.2,40.0,2024,6,2,1.2246467991473532e-16,-1.0,577,0,230000000.0
Nam Từ Liêm,0,0,10.4,144.0,2023,1,1,0.49999999999999994,0.8660254037844387,1083,0,72222222.22222222
Tây Hồ,0,0,23.6,155.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,175,1,152258064.51612905
Ba Đình,0,0,12.2,30.0,2024,9,3,-1.0,-1.8369701987210297e-16,478,1,406666666.6666667
Ba Đình,0,0,6.7,25.0,2025,2,1,0.8660254037844386,0.5000000000000001,328,0,268000000.0
Hoài Đức,0,0,4.0,68.0,2025,11,4,-0.5000000000000004,0.8660254037844384,49,1,58823529.4117647
Hai Bà Trưng,0,0,7.0,43.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,487,1,162790697.6744186
Thanh Xuân,0,0,6.6,84.0,2024,4,2,0.8660254037844387,-0.4999999999999998,633,0,78571428.57142857
Nam Từ Liêm,0,0,6.7,133.0,2025,11,4,-0.5000000000000004,0.8660254037844384,51,1,50375939.84962406
Thanh Xuân,0,0,9.8,128.0,2024,12,4,-2.4492935982947064e-16,1.0,393,1,76562500.0
Cầu Giấy,0,0,7.8,120.0,2023,12,4,-2.4492935982947064e-16,1.0,761,1,65000000.0
Long Biên,0,0,4.2,32.0,2023,6,2,1.2246467991473532e-16,-1.0,918,0,131250000.0
Thanh Xuân,0,0,6.1,64.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,151,1,95312500.0
Hà Đông,0,0,21.9,120.0,2024,2,1,0.8660254037844386,0.5000000000000001,693,0,182500000.0
Thanh Xuân,0,0,11.4,171.0,2024,12,4,-2.4492935982947064e-16,1.0,380,1,66666666.666666664
Long Biên,0,0,6.3,110.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,548,1,57272727.27272727
Hà Đông,0,0,21.9,120.0,2023,9,3,-1.0,-1.8369701987210297e-16,845,1,182500000.0
Thanh Xuân,0,0,11.6,171.0,2024,11,4,-0.5000000000000004,0.8660254037844384,425,1,67836257.30994152
